Date,Time,Away_Team,Home_Team,Away_Money_Line,Home_Money_Line,Away_Total,Home_Total,temp,DP,HUMID,Baro,M,N,O,P,Q,R,Total_Hits,Total_Walks,Total_Walks_Hits,Total_Bases,Away_Inning_1,h9,h8,h7,h6,h5,h4,h3,h2,h1,Home_Inning_1,a9,a8,a7,a6,a5,a4,A3,A2,A1,AQ,home_runs,stolen_bases,Away_Starter_Last_Name,Away_Starter_Handedness,Home_Starter_First_Name,Home_Starter_Last_Name,Home_Starter_Handedness,LD_PA,GB_PA,FB_PA,SO_PA,LD_BABIP,GB_BABIP,FB_BABIP,BF
4/13/2016,6:00 PM,Giants,Rockies,-102,-106,11.5 -108,11.5 -102,62.1,34,35,29.9,SSE,10.4,1.2138,9,11.25,20.25,16,25,7,32,57,0,3,0,1,0,1,3,0,2,\N,0,1,0,0,3,0,2,0,0,,3,,,,,,,,,,,,,,
4/9/2016,6:00 PM,Padres,Rockies,113,-122,11.5 +104,11.5 -115,55,43,64,29.7,SSW,6.9,1.221,4.5,15.75,20.25,12,27,4,31,49,0,0,1,0,0,2,0,0,0,\N,6,0,0,3,0,6,1,0,0,,4,,,,,,,,,,,,,,
6/25/2015,1:00 PM,Diamondbacks,Rockies,-124,115,10.5 -102,10.5 -108,81,54,39,29.98,Calm,0,1.1712,0,0,0,9,15,7,22,33,0,5,0,1,0,0,0,0,0,\N,2,0,1,1,0,0,0,0,0,,2,,,,,,,,,,,,,,
6/3/2015,6:00 PM,Dodgers,Rockies,-117,108,10.5 +104,10.5 -115,64,57,78,30,East,8.1,1.2093,6.75,4.5,11.25,13,21,12,33,46,3,0,0,0,3,0,0,0,1,\N,0,1,3,0,1,0,0,1,0,,2,,,,,,,,,,,,,,
7/22/2015,1:00 PM,Rangers,Rockies,145,-157,10.5 -101,10.5 -109,80.1,42.1,26,30.05,West,16.1,1.1782,9,4.5,13.5,12,19,11,30,42,0,4,0,0,0,3,0,1,0,\N,2,0,2,0,1,0,0,1,4,,3,,,,,,,,,,,,,,
7/21/2015,6:00 PM,Rangers,Rockies,118,-128,11.5 -105,11.5 -105,73.9,55.9,53,29.83,East,6.9,1.1804,0,13.5,13.5,9,25,5,30,46,0,0,0,0,0,0,0,0,0,\N,1,1,0,1,2,1,0,3,0,,2,,,,,,,,,,,,,,
8/18/2015,6:00 PM,Nationals,Rockies,-165,152,9.5 -101,9.5 -109,64,37.9,38,29.93,ENE,12.7,1.2102,4.5,9,13.5,21,28,12,40,61,0,0,0,1,1,0,0,1,3,\N,4,4,1,0,1,1,2,0,2,,4,,,,,,,,,,,,,,
5/10/2015,2:00 PM,Dodgers,Rockies,-161,148,7.5 +100,7.5 -110,39,28.9,67,30.08,NE,10.4,1.2783,11.25,11.25,22.5,9,17,8,25,32,0,0,0,0,0,5,0,0,0,\N,0,4,0,0,3,1,0,1,0,,1,,,,,,,,,,,,,,
7/6/2014,2:00 PM,Dodgers,Rockies,-114,105,10.5 -115,10.5 +104,93.9,36,13,29.91,NNW,12.7,1.1443,0,11.25,11.25,10,20,10,30,36,0,1,0,1,0,0,0,0,0,\N,0,3,0,0,5,0,0,0,0,,0,,,,,,,,,,,,,,
4/23/2014,1:00 PM,Giants,Rockies,100,-108,9.5 -107,9.5 -103,69.1,16,13,29.45,SSW,10.4,1.1813,4.5,4.5,9,22,30,13,43,74,2,0,0,1,1,0,0,1,0,3,4,0,0,1,2,0,0,0,4,,9,,,,,,,,,,,,,,
4/8/2014,6:00 PM,White Sox,Rockies,136,-148,9.5 -102,9.5 -108,63,17.1,17,30.1,NW,13.8,1.2214,2.25,9,11.25,18,26,9,35,61,0,1,0,1,0,1,0,0,0,\N,2,6,3,0,0,0,1,3,0,,7,,,,,,,,,,,,,,
5/1/2014,6:00 PM,Mets,Rockies,124,-134,9.5 +109,9.5 -120,55,12,18,30.1,NNE,15,1.2407,13.5,0,13.5,11,18,4,22,34,0,0,0,0,1,3,0,2,1,\N,3,1,0,0,0,0,0,0,0,,2,,,,,,,,,,,,,,
7/26/2014,6:00 PM,Pirates,Rockies,-113,104,10.5 +115,10.5 -127,73,48.9,42,30.06,South,10.4,1.1931,9,0,9,9,18,6,24,39,0,2,2,0,2,1,1,0,0,\N,1,0,0,0,0,0,0,0,0,,4,,,,,,,,,,,,,,
9/21/2013,6:00 PM,Diamondbacks,Rockies,-114,105,9.5 +102,9.5 -113,71.1,41,34,29.75,East,8.1,1.1863,2.25,11.25,13.5,9,23,2,25,36,0,0,0,1,0,1,0,0,0,\N,1,0,0,0,0,0,4,1,1,,1,,,,,,,,,,,,,,
4/16/2013,3:00 PM,Mets,Rockies,124,-134,10.5 +110,10.5 -121,37,28.9,73,29.83,WNW,15,1.2728,11.25,4.5,15.75,12,20,7,27,43,0,2,0,1,3,0,1,1,0,\N,0,0,0,0,1,1,0,0,2,,3,,,,,,,,,,,,,,
8/12/2013,6:00 PM,Padres,Rockies,156,-170,9.5 -108,9.5 -102,66,51.1,59,30.08,SE,10.4,1.2093,13.5,0,13.5,16,23,6,29,45,0,6,0,0,3,0,0,3,2,\N,1,0,1,0,0,0,0,0,0,,3,,,,,,,,,,,,,,
8/14/2013,1:00 PM,Padres,Rockies,131,-142,9.5 -110,9.5 +100,77,41,28,30.05,Calm,0,1.1852,4.5,4.5,9,4,16,0,16,23,0,1,0,0,0,0,2,0,1,\N,0,0,0,0,0,1,1,0,0,,0,,,,,,,,,,,,,,
6/2/2013,2:00 PM,Dodgers,Rockies,158,-172,9.5 -123,9.5 +111,80.1,24.1,13,29.81,ESE,5.8,1.1708,6.75,4.5,11.25,7,12,9,21,35,0,0,0,2,1,2,0,0,2,\N,0,0,0,0,0,0,0,2,0,,4,,,,,,,,,,,,,,
5/17/2013,6:00 PM,Giants,Rockies,-116,107,9.5 -105,9.5 -105,75.9,25,15,29.62,SSW,11.5,1.1724,20.25,9,29.25,14,26,5,31,46,0,0,0,1,5,0,3,1,0,\N,0,1,3,0,0,1,0,3,1,,3,,,,,,,,,,,,,,
5/26/2011,6:00 PM,Diamondbacks,Rockies,145,-154,9.5 -116,9.5 +105,61,48,62,29.64,North,10.4,1.2036,2.25,6.75,9,9,15,7,22,31,0,0,2,0,0,1,0,0,0,\N,2,0,0,1,0,3,0,0,0,,2,,,,,,,,,,,,,,
5/14/2011,1:00 PM,Padres,Rockies,178,-190,8.5 +104,8.5 -115,44.1,35.1,71,30.17,NNE,6.9,1.2685,15.75,2.25,18,16,20,6,26,42,0,0,0,0,2,1,4,0,0,\N,2,2,4,0,0,0,0,1,0,,3,,,,,,,,,,,,,,
9/5/2011,1:00 PM,Diamondbacks,Rockies,119,-126,10.5 -106,10.5 -104,84.9,19,9,29.94,Calm,0,1.1659,2.25,4.5,6.75,17,24,13,37,61,4,1,0,0,0,0,1,0,1,\N,1,0,1,5,0,2,0,0,1,,6,,,,,,,,,,,,,,
6/13/2010,1:00 PM,Blue Jays,Rockies,147,-156,9.5 +105,9.5 -116,52,46,80,30.11,North,11.5,1.2447,6.75,6.75,13.5,13,21,6,27,44,0,0,0,3,0,0,3,0,4,\N,0,0,0,0,0,0,3,0,0,,3,,,,,,,,,,,,,,
9/13/2010,6:00 PM,Padres,Rockies,143,-152,9.5 -123,9.5 +111,81,25,13,29.92,East,5.8,1.1731,9,6.75,15.75,10,23,4,27,38,0,0,0,0,4,0,0,0,0,\N,1,0,0,0,3,0,0,0,2,,3,,,,,,,,,,,,,,
7/29/2010,1:00 PM,Pirates,Rockies,242,-260,8.5 -109,8.5 -101,90,48,24,29.94,NNE,9.2,1.1517,11.25,0,11.25,12,21,6,27,40,0,0,1,2,1,0,0,4,1,\N,0,2,0,0,0,0,0,0,1,,3,,,,,,,,,,,,,,
7/3/2010,6:00 PM,Giants,Rockies,208,-223,7.5 -102,7.5 -108,82,43,25,29.56,North,11.5,1.1547,6.75,15.75,22.5,19,22,9,31,49,0,0,0,4,0,1,2,0,1,\N,2,0,2,0,0,0,7,0,0,,3,,,,,,,,,,,,,,
5/13/2009,,Astros,Rockies,146,-154,10.5 -118,10.5 +108,59,15.1,18,29.92,East,17.3,1.2236,6.75,20.25,27,26,36,8,44,63,5,0,1,2,0,0,0,3,0,\N,0,0,2,1,3,3,3,0,3,,2,,,,,,,,,,,,,,
5/31/2009,,Padres,Rockies,142,-150,10.5 -105,10.5 -105,66.2,46.4,49,29.98,NNE,16.1,1.2058,0,9,9,3,20,4,24,33,0,0,2,0,0,0,0,0,0,\N,0,0,1,0,1,0,3,0,0,,2,,,,,,,,,,,,,,
8/6/2007,,Brewers,Rockies,113,-121,10.5 +103,10.5 -113,62.6,57.2,82,30.06,South,8.1,1.2149,4.5,4.5,9,8,18,2,20,36,0,0,0,0,0,0,0,2,4,\N,0,0,0,0,0,1,0,1,0,,4,,,,,,,,,,,,,,
4/14/2016,1:00 PM,Giants,Rockies,103,-111,11.5 -117,11.5 +106,70,27,20,29.58,Variable,4.6,1.1836,24.75,11.25,36,14,20,5,25,40,0,2,0,0,9,0,0,0,0,\N,0,2,3,0,0,1,0,0,0,\N,2,,,,,,,,,,,,,,
5/11/2016,1:00 PM,Diamondbacks,Rockies,115,-125,10.5 -105,10.5 -105,53.1,34,48,30.17,ESE,17.3,1.2463,6.75,15.75,22.5,15,27,3,30,49,0,1,0,2,0,3,2,0,0,\N,0,3,3,1,0,0,0,0,0,\N,2,,,,,,,,,,,,,,
5/10/2016,6:00 PM,Diamondbacks,Rockies,114,-123,10.5 -103,10.5 -107,48.9,39,69,29.95,ESE,6.9,1.2468,2.25,11.25,13.5,5,18,3,21,28,0,1,0,0,0,0,0,0,0,\N,0,0,1,4,0,0,0,0,0,\N,1,,,,,,,,,,,,,,
4/23/2016,6:00 PM,Dodgers,Rockies,-116,107,11 -116,11 +105,57.9,35.1,42,29.54,West,12.7,1.2088,2.25,2.25,4.5,5,16,4,20,26,0,0,1,0,0,0,0,0,0,\N,0,0,0,1,0,0,0,2,1,\N,1,,,,,,,,,,,,,,
4/22/2016,6:00 PM,Dodgers,Rockies,-128,118,11 -110,11 +100,64,34,33,29.81,SSW,12.7,1.2058,6.75,4.5,11.25,12,17,7,24,42,0,2,1,0,0,3,0,1,0,\N,0,0,0,0,2,0,0,0,3,\N,4,,,,,,,,,,,,,,
5/15/2016,2:00 PM,Mets,Rockies,-119,110,10 -131,10 +119,59,39.9,49,29.82,NE,9.2,1.217,6.75,0,6.75,7,14,7,21,35,0,0,2,1,0,0,0,1,0,\N,0,0,0,0,0,0,2,1,0,\N,3,,,,,,,,,,,,,,
5/13/2016,6:00 PM,Mets,Rockies,-113,104,10 -119,10 +108,51.1,37.9,61,30.23,East,9.2,1.2532,6.75,0,6.75,7,18,3,21,33,0,0,0,2,1,2,0,0,0,\N,0,0,0,0,0,0,0,2,0,\N,0,,,,,,,,,,,,,,
4/27/2016,6:00 PM,Pirates,Rockies,108,-117,10.5 -118,10.5 +107,48,30,50,29.81,ESE,9.2,1.2443,2.25,0,2.25,17,33,8,41,69,0,0,0,0,1,2,1,0,4,0,1,0,0,0,0,1,0,0,3,3,5,,,,,,,,,,,,,,
5/9/2016,6:00 PM,Diamondbacks,Rockies,148,-161,11 +111,11 -123,57.9,34,41,29.63,NW,4.6,1.2126,0,15.75,15.75,15,25,8,33,52,1,0,0,0,0,3,0,0,1,\N,2,0,2,0,5,0,0,0,1,\N,2,,,,,,,,,,,,,,
5/14/2016,6:00 PM,Mets,Rockies,-131,121,11.5 -102,11.5 -108,48,37.9,68,30.11,North,6.9,1.2558,0,4.5,4.5,11,25,5,30,39,0,0,0,0,0,0,5,1,1,\N,0,0,0,2,0,1,0,1,0,\N,1,,,,,,,,,,,,,,
4/26/2016,6:00 PM,Pirates,Rockies,-160,147,9.5 +103,9.5 -114,37.9,34,86,29.75,WNW,8.1,1.2665,4.5,9,13.5,9,20,8,28,48,0,0,0,1,1,1,0,1,0,\N,1,0,0,4,0,0,0,1,3,\N,6,,,,,,,,,,,,,,
4/25/2016,6:00 PM,Pirates,Rockies,126,-137,12 +107,12 -118,61,37,41,29.59,SSE,18.4,1.2034,2.25,13.5,15.75,7,18,6,24,33,0,0,1,0,0,0,0,0,0,\N,0,1,4,0,1,0,0,0,0,\N,1,,,,,,,,,,,,,,
4/24/2016,2:00 PM,Dodgers,Rockies,-127,117,11 -107,11 -103,64.9,26.1,23,29.56,NW,9.2,1.1944,13.5,0,13.5,22,22,19,41,54,0,5,0,1,0,3,0,1,0,\N,5,0,0,0,0,0,3,4,0,\N,1,,,,,,,,,,,,,,
4/10/2016,2:00 PM,Padres,Rockies,121,-131,11 -122,11 +111,63,27,26,29.7,NW,4.6,1.2044,9,2.25,11.25,9,17,5,22,42,0,2,1,0,1,0,0,0,2,\N,0,1,0,0,0,0,1,1,0,\N,5,,,,,,,,,,,,,,
4/12/2016,6:00 PM,Giants,Rockies,104,-113,11 -114,11 +103,50,43,77,30.06,SW,9.2,1.248,2.25,13.5,15.75,9,20,3,23,37,0,0,0,0,1,0,0,1,0,\N,0,2,0,2,2,0,1,0,0,\N,3,,,,,,,,,,,,,,
4/8/2016,2:00 PM,Padres,Rockies,134,-145,11 -114,11 +103,61,21.9,22,30.09,Variable,3.5,1.2253,0,11.25,11.25,19,27,13,40,63,1,0,0,0,0,3,0,2,0,\N,2,0,0,2,3,6,0,0,0,\N,4,,,,,,,,,,,,,,
7/7/2015,6:00 PM,Angels,Rockies,-109,101,10.5 +109,10.5 -120,60.1,57,90,29.99,SSE,8.1,1.218,2.25,0,2.25,12,20,4,24,41,0,0,0,1,0,0,1,0,0,\N,0,0,0,0,0,0,2,5,3,\N,5,,,,,,,,,,,,,,
7/8/2015,6:00 PM,Angels,Rockies,-124,115,10.5 +111,10.5 -123,57,54,89,30.02,NNE,6.9,1.2273,0,2.25,2.25,5,22,7,29,40,0,0,0,0,0,2,0,0,0,\N,1,0,0,1,0,0,0,0,1,\N,2,,,,,,,,,,,,,,
6/17/2015,6:00 PM,Astros,Rockies,-104,-104,10.5 -117,10.5 +106,72,52,49,29.93,South,17.3,1.1895,2.25,6.75,9,12,22,4,26,48,1,0,1,0,0,2,0,0,0,\N,2,0,0,2,1,0,0,1,2,\N,5,,,,,,,,,,,,,,
7/12/2015,2:00 PM,Braves,Rockies,120,-130,10.5 -110,10.5 +100,88,42.1,20,29.94,SSE,10.4,1.1569,18,6.75,24.75,14,25,9,34,45,0,1,2,5,0,0,0,3,0,\N,0,0,0,3,0,0,0,0,0,\N,2,,,,,,,,,,,,,,
7/10/2015,6:00 PM,Braves,Rockies,106,-115,10 +101,10 -111,75.9,48,37,29.85,SSE,8.1,1.1785,2.25,6.75,9,8,20,6,26,41,0,0,0,0,1,3,0,0,1,\N,0,0,0,3,0,0,0,0,0,\N,2,,,,,,,,,,,,,,
7/9/2015,6:00 PM,Braves,Rockies,100,-108,10 -107,10 -103,64.9,50,58,29.96,NNE,8.1,1.2072,2.25,6.75,9,8,26,3,29,40,0,0,0,0,1,0,0,2,2,\N,0,0,0,0,3,0,0,0,0,\N,1,,,,,,,,,,,,,,
6/20/2015,2:00 PM,Brewers,Rockies,120,-130,10 -117,10 +106,82,57,42,29.84,ESE,12.7,1.1628,9,2.25,11.25,6,13,4,17,28,0,0,2,0,2,0,0,1,0,\N,0,0,0,1,0,0,0,0,0,\N,2,,,,,,,,,,,,,,
6/21/2015,2:00 PM,Brewers,Rockies,104,-113,11 -116,11 +105,91,48.9,23,29.73,SSE,17.3,1.1414,9,4.5,13.5,14,26,4,30,44,0,0,0,4,0,3,3,0,0,\N,0,1,0,1,0,1,0,1,0,\N,1,,,,,,,,,,,,,,
6/10/2015,1:00 PM,Cardinals,Rockies,-148,136,9.5 -105,9.5 -105,73,55,53,29.72,East,4.6,1.1782,4.5,4.5,9,6,19,4,23,33,0,0,2,0,0,0,0,0,0,\N,0,1,0,0,1,0,2,0,0,\N,2,,,,,,,,,,,,,,
4/11/2015,6:00 PM,Cubs,Rockies,101,-109,10.5 -110,10.5 +100,60.1,18,20,29.68,SSW,10.4,1.211,4.5,9,13.5,14,24,9,33,53,0,2,0,0,0,0,1,2,0,\N,0,0,0,3,1,0,2,2,1,\N,4,,,,,,,,,,,,,,
4/10/2015,2:00 PM,Cubs,Rockies,123,-133,10 -110,10 +100,57.9,23,26,29.96,South,3.5,1.2273,9,0,9,6,16,9,25,31,0,0,0,2,2,0,0,1,0,\N,0,0,0,0,0,0,1,0,0,\N,1,,,,,,,,,,,,,,
6/24/2015,6:00 PM,Diamondbacks,Rockies,106,-115,10.5 -115,10.5 +104,66.9,50,54,30.25,SSE,18.4,1.2144,9,4.5,13.5,15,21,10,31,42,0,0,0,0,4,0,0,1,2,\N,3,0,0,0,2,3,0,0,0,\N,2,,,,,,,,,,,,,,
5/6/2015,1:00 PM,Diamondbacks,Rockies,129,-140,10.5 +100,10.5 -110,61,46,58,29.6,NE,11.5,1.2024,13.5,6.75,20.25,20,31,11,42,68,1,3,1,0,2,0,0,0,0,\N,1,1,0,2,0,5,1,3,0,\N,5,,,,,,,,,,,,,,
9/2/2015,6:00 PM,Diamondbacks,Rockies,120,-130,10.5 -110,10.5 +100,78.1,41,27,29.83,SSW,4.6,1.174,13.5,4.5,18,13,28,4,32,51,0,2,4,0,0,0,0,0,3,\N,0,0,0,2,0,0,0,1,1,\N,3,,,,,,,,,,,,,,
8/31/2015,6:00 PM,Diamondbacks,Rockies,-113,104,10 -107,10 -103,64,55.9,75,30.01,Calm,0,1.21,0,2.25,2.25,9,22,6,28,41,4,0,0,0,0,0,1,0,0,\N,0,0,0,0,1,0,3,0,0,\N,1,,,,,,,,,,,,,,
5/8/2015,7:00 PM,Dodgers,Rockies,-132,122,10 -108,10 -102,48,46.9,96,29.9,NW,3.5,1.2456,2.25,0,2.25,3,11,7,18,22,0,0,1,0,0,0,\N,\N,\N,\N,0,0,0,0,0,2,\N,\N,\N,\N,0,,,,,,,,,,,,,,
6/2/2015,1:00 PM,Dodgers,Rockies,,,,,86,28.9,13,29.71,Variable,5.8,1.1538,6.75,2.25,9,6,17,2,19,33,0,0,1,0,2,2,0,1,0,\N,0,0,0,0,1,0,2,0,0,\N,3,,,,,,,,,,,,,,
6/2/2015,6:00 PM,Dodgers,Rockies,,,,,78.1,41,27,29.68,NE,4.6,1.1681,11.25,2.25,13.5,17,28,5,33,54,0,1,2,2,0,1,2,0,0,\N,4,0,1,0,0,0,3,0,1,\N,5,,,,,,,,,,,,,,
9/5/2015,6:00 PM,Giants,Rockies,127,-138,10.5 -106,10.5 -104,75.9,44.1,32,30.03,NW,12.7,1.1863,4.5,11.25,15.75,10,18,6,24,42,0,0,0,2,0,0,1,0,0,\N,0,0,2,1,2,0,1,1,0,\N,3,,,,,,,,,,,,,,
9/25/2015,6:00 PM,Dodgers,Rockies,-140,129,11.5 +102,11.5 -113,68,37.9,33,30.16,East,6.9,1.2102,0,6.75,6.75,11,18,8,26,41,0,0,0,0,0,3,3,0,1,\N,0,0,2,1,0,0,0,0,1,\N,3,,,,,,,,,,,,,,
9/27/2015,2:00 PM,Dodgers,Rockies,-153,141,11 -115,11 +104,86,30,13,29.79,East,9.2,1.1568,13.5,0,13.5,17,28,7,35,45,0,3,0,3,0,4,1,1,0,\N,1,0,0,0,0,0,3,1,0,\N,1,,,,,,,,,,,,,,
9/4/2015,6:00 PM,Giants,Rockies,111,-120,11 +111,11 -123,73,46.9,39,29.83,SE,4.6,1.1843,0,2.25,2.25,2,15,2,17,24,0,0,0,0,0,0,0,0,2,\N,0,0,0,1,0,0,0,0,0,\N,2,,,,,,,,,,,,,,
5/24/2015,2:00 PM,Giants,Rockies,-126,116,10 -108,10 -102,54,41,62,29.81,ESE,9.2,1.2283,4.5,0,4.5,13,17,7,24,33,0,0,1,1,0,8,0,1,0,\N,2,0,0,0,0,0,0,0,0,\N,1,,,,,,,,,,,,,,
5/23/2015,2:00 PM,Giants,Rockies,-103,-105,10 +100,10 -110,55.9,42.1,60,29.93,North,0,1.2285,11.25,15.75,27,18,27,3,30,45,2,0,0,2,3,0,0,1,0,\N,0,0,0,3,4,3,0,0,0,\N,3,,,,,,,,,,,,,,
5/22/2015,6:00 PM,Giants,Rockies,-108,100,10 -114,10 +103,50,48,93,30,NE,10.4,1.2446,9,13.5,22.5,19,27,8,35,52,4,1,3,0,0,0,0,0,0,\N,4,0,4,2,0,0,1,0,0,\N,3,,,,,,,,,,,,,,
4/24/2015,6:00 PM,Giants,Rockies,-123,114,10 -120,10 +109,52,32,47,29.6,West,8.1,1.2256,6.75,2.25,9,10,27,6,33,49,0,0,0,3,0,0,1,2,0,\N,0,0,0,0,1,0,1,2,0,\N,2,,,,,,,,,,,,,,
8/4/2015,6:00 PM,Mariners,Rockies,102,-110,10.5 -111,10.5 +101,81,34,18,29.9,North,8.1,1.1714,2.25,13.5,15.75,14,23,7,30,50,0,0,0,1,0,2,0,0,1,\N,1,3,1,2,0,1,0,0,2,\N,4,,,,,,,,,,,,,,
8/3/2015,6:00 PM,Mariners,Rockies,-169,156,9.5 -124,9.5 +112,69.1,53.1,57,29.91,SE,11.5,1.195,2.25,2.25,4.5,15,30,5,35,53,3,0,0,1,0,2,0,0,1,\N,0,0,1,0,0,0,1,2,4,\N,3,,,,,,,,,,,,,,
6/7/2015,2:00 PM,Marlins,Rockies,,,,,72,48,43,29.96,ESE,15,1.1915,2.25,0,2.25,5,12,7,19,27,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,
6/6/2015,2:00 PM,Marlins,Rockies,,,,,66,55,68,29.93,NW,12.7,1.2024,0,0,0,15,30,4,34,55,0,0,0,0,0,5,1,0,4,\N,3,0,0,0,0,1,0,1,0,\N,3,,,,,,,,,,,,,,
6/5/2015,6:00 PM,Marlins,Rockies,,,,,64.9,57,75,29.93,ENE,8.1,1.2044,4.5,6.75,11.25,8,24,3,27,34,0,1,0,1,0,0,0,0,0,\N,0,0,0,2,1,0,1,2,0,\N,1,,,,,,,,,,,,,,
8/23/2015,2:00 PM,Mets,Rockies,-129,119,11 -122,11 +111,77,48,36,30.07,Variable,4.6,1.1848,0,0,0,6,12,8,20,27,0,0,0,0,0,1,0,0,0,\N,0,0,0,0,0,0,2,2,1,\N,1,,,,,,,,,,,,,,
8/21/2015,6:00 PM,Mets,Rockies,-105,-103,11 +108,11 -119,73.9,37.9,27,29.72,SSW,5.8,1.1793,4.5,11.25,15.75,23,29,8,37,74,0,0,1,0,1,3,2,1,1,\N,1,1,2,2,0,1,0,6,1,\N,8,,,,,,,,,,,,,,
8/19/2015,6:00 PM,Nationals,Rockies,-147,136,9.5 -103,9.5 -107,63,44.1,50,29.98,ESE,8.1,1.2136,0,6.75,6.75,5,11,3,14,20,0,0,0,0,0,0,0,1,0,\N,1,2,1,0,0,0,0,0,0,\N,0,,,,,,,,,,,,,,
8/20/2015,6:00 PM,Nationals,Rockies,-199,182,10.5 -123,10.5 +111,72,43,35,29.83,SE,4.6,1.1872,6.75,4.5,11.25,5,14,7,21,27,0,0,1,1,1,0,0,0,0,\N,0,0,2,0,0,0,0,0,0,\N,1,,,,,,,,,,,,,,
4/22/2015,6:00 PM,Padres,Rockies,-108,100,10 -108,10 -102,48,43,83,29.86,South,8.1,1.2446,2.25,6.75,9,9,18,5,23,42,1,1,0,0,0,0,0,1,2,\N,0,0,2,1,0,0,0,0,1,\N,4,,,,,,,,,,,,,,
4/21/2015,6:00 PM,Padres,Rockies,-101,-107,10 -108,10 -102,55.9,30,37,29.88,NNW,15,1.2281,6.75,11.25,18,13,20,9,29,45,1,0,0,0,3,2,0,0,0,\N,0,4,1,0,0,0,2,0,0,\N,2,,,,,,,,,,,,,,
9/20/2015,2:00 PM,Padres,Rockies,-122,113,11.5 +100,11.5 -110,80.1,18,10,29.91,Calm,0,1.1752,6.75,9,15.75,14,19,6,25,46,0,0,3,0,0,0,0,0,1,\N,0,0,0,2,2,1,2,1,2,\N,5,,,,,,,,,,,,,,
9/21/2015,6:00 PM,Pirates,Rockies,-109,101,11 -117,11 +106,73,25,17,29.86,East,5.8,1.1883,6.75,2.25,9,12,24,9,33,51,0,0,0,0,3,0,0,0,0,\N,3,0,0,1,0,2,0,1,2,\N,3,,,,,,,,,,,,,,
8/15/2015,6:00 PM,Padres,Rockies,109,-118,10.5 -128,10.5 +116,75,59,57,30.19,NNW,12.7,1.1915,4.5,6.75,11.25,12,21,5,26,32,0,0,0,2,0,0,2,0,1,\N,3,0,0,3,0,0,0,0,1,\N,0,,,,,,,,,,,,,,
8/16/2015,2:00 PM,Padres,Rockies,104,-112,11 -108,11 -102,81,55,41,29.95,NW,9.2,1.1698,9,0,9,5,12,2,14,19,0,1,3,0,0,1,0,0,0,\N,0,0,0,0,0,0,0,0,0,\N,1,,,,,,,,,,,,,,
8/14/2015,6:00 PM,Padres,Rockies,-126,116,10 -120,10 +109,70,54,57,30.07,WSW,23,1.1991,4.5,11.25,15.75,14,23,6,29,55,0,0,1,1,0,1,0,0,2,\N,1,0,4,0,1,0,0,0,3,\N,4,,,,,,,,,,,,,,
7/20/2015,6:00 PM,Rangers,Rockies,143,-155,10.5 +104,10.5 -115,63,57,81,30.05,WSW,10.4,1.2137,0,9,9,15,20,10,30,40,1,0,0,0,0,0,0,4,3,\N,1,0,1,0,3,0,2,0,0,\N,1,,,,,,,,,,,,,,
5/21/2015,1:00 PM,Phillies,Rockies,146,-161,9.5 +102,9.5 -113,53.1,43,69,30.17,North,12.7,1.245,9,4.5,13.5,7,19,8,27,37,0,0,2,0,2,0,3,0,0,\N,0,0,0,0,2,0,1,0,0,\N,2,,,,,,,,,,,,,,
7/25/2015,6:00 PM,Reds,Rockies,-128,118,10 -106,10 -104,81,42.1,25,29.88,SE,6.9,1.1695,0,0,0,7,18,2,20,24,2,0,0,0,0,0,0,0,0,\N,0,0,0,0,0,1,4,0,0,\N,1,,,,,,,,,,,,,,
7/24/2015,6:00 PM,Reds,Rockies,106,-115,11 +106,11 -117,73.9,48,40,29.98,WSW,11.5,1.1881,11.25,2.25,13.5,11,20,7,27,48,1,2,0,1,2,0,0,0,0,\N,1,1,0,0,0,3,0,0,0,\N,3,,,,,,,,,,,,,,
9/3/2015,6:00 PM,Giants,Rockies,104,-113,11 +113,11 -125,62.1,57.9,86,29.88,WSW,8.1,1.2086,4.5,2.25,6.75,14,25,1,26,44,0,2,0,0,0,4,1,0,4,\N,0,0,0,1,0,0,2,0,0,\N,4,,,,,,,,,,,,,,
9/23/2015,6:00 PM,Pirates,Rockies,-136,126,11 -107,11 -103,68,43,40,29.99,ESE,6.9,1.2026,9,0,9,20,31,7,38,54,1,0,0,0,4,1,1,0,0,\N,6,0,0,0,0,2,3,0,2,\N,3,,,,,,,,,,,,,,
9/1/2015,6:00 PM,Diamondbacks,Rockies,-148,136,11 -116,11 +105,73,44.1,35,29.92,South,10.4,1.1884,0,9,9,5,16,4,20,34,0,0,0,0,0,0,1,0,2,\N,0,0,4,0,0,0,0,0,1,\N,3,,,,,,,,,,,,,,
9/24/2015,1:00 PM,Pirates,Rockies,-128,118,11 +104,11 -115,81,34,18,30.14,East,4.6,1.1808,4.5,9,13.5,9,20,6,26,37,0,0,0,1,1,0,2,0,0,\N,0,3,0,0,1,0,0,0,1,\N,1,,,,,,,,,,,,,,
9/18/2015,6:00 PM,Padres,Rockies,108,-117,10.5 +100,10.5 -110,62.1,28,28,30.1,East,9.2,1.2226,6.75,6.75,13.5,11,17,7,24,35,0,0,3,0,0,0,1,3,0,\N,0,2,1,0,0,0,1,0,0,\N,1,,,,,,,,,,,,,,
